nose1x,neck1x,right_shoulder1x,right_elbow1x,right_wrist1x,left_shoulder1x,left_elbow1x,left_wrist1x,right_hip1x,right_knee1x,right_ankle1x,left_hip1x,left_knee1x,left_ankle1x,right_eye1x,left_eye1x,right_ear1x,left_ear1x,background1x,nose1y,neck1y,right_shoulder1y,right_elbow1y,right_wrist1y,left_shoulder1y,left_elbow1y,left_wrist1y,right_hip1y,right_knee1y,right_ankle1y,left_hip1y,left_knee1y,left_ankle1y,right_eye1y,left_eye1y,right_ear1y,left_ear1y,background1y,nose2x,neck2x,right_shoulder2x,right_elbow2x,right_wrist2x,left_shoulder2x,left_elbow2x,left_wrist2x,right_hip2x,right_knee2x,right_ankle2x,left_hip2x,left_knee2x,left_ankle2x,right_eye2x,left_eye2x,right_ear2x,left_ear2x,background2x,nose2y,neck2y,right_shoulder2y,right_elbow2y,right_wrist2y,left_shoulder2y,left_elbow2y,left_wrist2y,right_hip2y,right_knee2y,right_ankle2y,left_hip2y,left_knee2y,left_ankle2y,right_eye2y,left_eye2y,right_ear2y,left_ear2y,background2y,label
543,530,585,662,721,586,424,726,500,471,452,563,476,454,525,548,508,482,0,140,221,207,212,225,210,293,228,345,417,497,379,419,499,128,126,153,179,0,0,0,468,426,344,471,0,355,652,722,686,0,538,528,0,0,534,0,0,0,0,230,289,296,232,0,292,356,459,535,0,490,604,0,0,160,0,0,fight
527,522,575,660,728,573,407,331,654,491,474,566,530,477,510,530,460,475,0,131,215,203,205,200,198,282,301,345,404,489,367,479,492,121,119,126,170,0,240,303,464,416,341,471,0,0,558,727,804,0,0,537,0,240,461,264,0,267,261,228,280,298,228,0,0,361,454,543,0,0,597,0,256,127,244,0,fight
519,521,568,656,729,571,718,340,656,501,509,574,545,509,497,523,454,459,0,126,205,186,183,138,188,177,300,334,390,474,358,464,478,116,111,121,159,0,0,0,469,423,367,471,421,0,571,731,811,0,0,549,0,0,0,460,0,0,0,222,275,281,224,280,0,355,443,533,0,0,587,0,0,0,160,0,fight
426,539,578,703,560,583,705,560,702,526,837,641,562,573,0,481,0,487,0,287,186,162,142,137,163,133,137,326,387,527,327,440,569,0,173,0,175,0,0,0,496,0,0,486,452,383,591,757,575,0,0,0,0,423,0,443,0,0,0,207,0,0,214,245,264,339,431,564,0,0,0,0,266,0,236,0,fight
489,558,595,682,694,524,505,689,726,782,870,644,587,600,0,491,532,501,0,199,186,154,122,101,214,271,110,316,425,520,334,442,563,0,187,131,178,0,468,0,0,0,0,0,0,452,0,0,0,0,0,0,0,462,0,0,0,272,0,0,0,0,0,0,281,0,0,0,0,0,0,0,252,0,0,0,fight
501,619,628,0,454,606,551,490,763,801,671,704,611,613,488,489,0,529,0,235,216,202,0,245,220,269,271,319,425,435,331,433,555,192,231,0,189,0,483,0,0,0,531,0,631,593,0,0,923,0,0,0,0,488,0,528,0,269,0,0,0,273,0,316,377,0,0,511,0,0,0,0,232,0,190,0,fight
483,608,623,641,600,590,544,518,757,806,667,714,803,953,0,486,0,564,0,252,211,206,322,373,210,265,273,315,426,433,328,417,475,0,236,0,187,0,0,0,0,0,0,0,0,0,0,0,953,0,604,613,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,483,0,426,545,0,0,0,211,0,fight
502,579,603,0,504,573,541,505,759,808,665,710,617,625,0,498,0,512,0,259,234,216,0,276,237,292,280,314,427,445,331,428,545,0,247,0,230,0,0,0,0,0,505,0,0,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,457,0,0,0,0,0,0,0,0,fight
481,586,594,0,517,585,654,527,774,828,986,732,646,648,0,484,0,507,0,246,240,226,0,273,247,290,294,323,436,451,337,430,548,0,234,0,232,0,0,0,0,0,0,0,653,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,457,0,0,0,0,0,0,0,0,fight
523,594,588,0,0,626,716,688,792,846,1000,751,660,704,0,518,0,526,0,289,251,234,0,0,255,289,344,319,420,444,330,418,452,0,272,0,257,0,0,0,0,0,0,575,644,0,0,0,934,0,0,656,0,594,0,0,0,0,0,0,0,0,259,335,0,0,0,510,0,0,542,0,304,0,0,0,fight
0,418,888,545,440,849,812,679,607,810,676,726,771,672,0,0,0,0,0,0,332,508,643,788,496,782,831,663,781,831,733,912,827,0,0,0,0,0,0,867,710,0,0,871,0,0,0,409,197,0,0,0,0,0,0,0,0,0,503,517,0,0,641,0,0,0,819,910,0,0,0,0,0,0,0,0,fight
0,577,588,0,570,556,0,650,780,850,978,709,645,649,0,550,0,0,0,0,258,231,0,343,260,0,353,316,409,437,333,421,543,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,fight
0,576,581,0,0,548,0,0,790,855,978,696,651,979,0,0,0,0,0,0,262,234,0,0,265,0,0,309,389,448,325,414,447,0,0,0,0,0,0,0,693,0,0,676,0,0,0,813,885,0,0,652,0,0,0,0,0,0,0,264,0,0,331,0,0,0,420,484,0,0,539,0,0,0,0,0,fight
0,541,556,0,0,520,0,0,756,838,949,672,647,953,0,0,0,0,0,0,268,240,0,0,272,0,0,293,384,442,308,402,442,0,0,0,0,0,0,0,0,0,0,658,0,0,757,793,874,0,0,644,0,0,0,0,0,0,0,0,0,0,317,0,0,294,407,479,0,0,534,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,742,800,905,658,636,635,0,0,0,0,0,0,0,0,0,0,0,0,0,290,378,443,310,400,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
494,506,516,0,0,488,554,0,724,769,707,648,625,632,0,488,0,480,0,338,288,255,0,0,295,322,0,281,383,452,306,405,530,0,332,0,312,0,0,0,0,0,0,0,0,0,0,695,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,458,0,0,0,0,0,0,0,0,fight
500,499,503,0,0,499,576,0,720,739,710,633,600,621,0,492,0,480,0,343,295,270,0,0,296,327,0,277,371,430,294,397,518,0,337,0,319,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,fight
773,591,0,574,603,601,570,600,701,734,718,695,577,808,767,776,738,548,0,325,288,0,395,489,316,395,485,267,370,443,278,390,452,312,318,304,318,0,270,0,0,0,0,776,0,838,0,580,808,0,0,0,254,276,0,0,0,559,0,0,0,0,397,0,493,0,393,450,0,0,0,547,537,0,0,0,fight
537,579,576,549,592,569,546,589,0,702,748,692,737,819,251,529,0,535,0,354,304,328,401,466,337,407,462,0,389,429,297,370,446,546,346,0,330,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,339,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,524,0,fight
273,535,532,0,856,492,522,578,724,755,732,673,760,727,255,0,0,0,0,550,302,264,0,445,309,393,457,257,374,441,282,381,434,545,0,0,0,0,0,0,0,0,0,550,0,0,669,672,0,0,520,861,0,0,0,0,0,0,0,0,0,0,330,0,0,282,387,0,0,388,448,0,0,0,0,0,fight
274,575,741,863,896,524,486,492,636,748,748,712,497,562,254,0,0,0,0,551,274,269,245,428,269,314,328,306,363,432,250,392,469,545,0,0,0,0,0,582,678,745,749,641,741,751,0,670,654,551,0,0,0,0,0,0,0,0,316,311,364,431,314,362,427,0,407,468,336,0,0,0,0,0,0,0,fight
0,816,719,625,600,874,828,697,626,597,188,735,766,0,0,0,0,0,0,0,589,516,675,833,664,793,848,641,760,925,701,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,926,0,0,0,0,0,0,0,0,fight
272,708,732,685,755,656,735,744,535,654,597,598,484,538,257,0,772,0,0,549,242,267,338,365,333,358,418,302,410,468,292,405,496,544,0,229,0,0,0,602,618,720,744,0,0,0,628,0,0,520,0,0,0,0,0,0,0,0,324,310,350,423,0,0,0,324,0,0,305,0,0,0,0,0,0,0,fight
0,513,0,0,0,489,723,741,556,0,742,0,483,538,0,0,0,0,0,0,342,0,0,0,359,357,411,305,0,416,0,419,490,0,0,0,0,0,0,0,0,0,0,0,724,529,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,474,0,0,491,0,0,0,0,0,0,0,0,fight
0,603,614,674,743,0,0,0,520,635,538,490,634,536,0,0,0,0,0,0,323,334,355,374,0,0,0,376,349,485,367,395,486,0,0,0,0,0,0,0,616,0,0,0,0,0,0,619,0,0,485,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,404,0,0,411,0,0,0,0,0,0,fight
709,633,595,670,846,678,0,0,500,0,534,494,0,557,689,722,637,0,0,284,328,334,366,362,329,0,0,379,0,486,369,0,474,266,266,269,0,0,0,0,0,751,802,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,0,0,375,368,0,0,0,0,0,0,0,0,475,0,0,0,0,0,fight
727,740,773,725,741,704,0,0,591,494,758,600,492,552,703,732,0,0,0,293,204,199,364,381,201,0,0,320,370,391,314,374,476,275,273,0,0,0,0,739,596,653,0,0,0,0,654,625,550,0,632,551,0,0,0,0,0,0,205,332,373,0,0,0,0,336,373,474,0,388,477,0,0,0,0,0,fight
0,772,812,849,738,736,0,0,695,0,764,641,615,533,0,0,812,0,0,0,184,186,274,388,183,0,0,283,0,405,263,406,495,0,0,163,0,0,0,613,604,669,0,0,0,0,496,0,550,489,0,0,0,0,0,0,0,0,333,355,378,0,0,0,0,379,0,468,376,0,0,0,0,0,0,0,fight
0,779,823,873,953,736,0,0,700,742,764,637,506,552,0,0,823,771,0,0,185,189,271,286,184,0,0,305,360,411,290,377,456,0,0,162,150,0,0,0,0,731,764,0,0,0,0,0,557,0,584,526,0,0,0,0,0,0,0,0,284,386,0,0,0,0,0,450,0,414,492,0,0,0,0,0,fight
0,769,815,898,1002,727,0,0,702,742,769,639,754,648,841,0,816,0,0,0,192,192,270,288,193,0,0,312,351,411,296,327,477,170,0,167,0,0,0,0,0,724,767,0,0,0,0,684,648,638,502,526,0,0,0,0,0,0,0,0,303,399,0,0,0,0,398,480,297,376,497,0,0,0,0,0,fight
0,783,831,914,991,707,627,0,690,739,762,619,502,569,277,0,823,768,0,0,199,200,276,295,222,249,0,327,340,414,324,389,448,538,0,176,172,0,0,715,739,726,765,706,0,0,689,500,566,508,624,533,0,0,787,0,0,0,261,275,303,418,223,0,0,328,387,508,384,391,500,0,0,230,0,0,fight
842,762,819,920,976,697,631,785,681,742,761,635,593,540,835,0,820,0,0,200,217,210,283,304,229,264,346,349,353,423,328,417,504,189,0,187,0,0,286,721,743,741,768,0,0,0,515,612,551,506,592,0,273,0,784,0,0,544,252,276,348,415,0,0,0,388,415,510,388,418,0,537,0,243,0,0,fight
0,425,715,640,666,874,845,728,691,641,662,745,760,0,0,0,0,0,0,0,335,510,706,854,628,800,868,525,709,857,714,931,0,0,0,0,0,0,0,804,0,0,0,0,0,0,629,438,0,0,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,653,797,0,0,0,0,0,0,0,0,0,fight
0,788,836,928,1011,746,659,0,714,811,761,649,805,615,855,0,836,791,0,0,214,221,297,334,209,254,0,335,338,421,316,333,433,176,0,182,166,0,0,0,0,0,0,0,0,0,516,746,544,648,621,531,271,0,0,0,0,0,0,0,0,0,0,0,0,391,368,505,317,353,503,538,0,0,0,0,fight
862,788,834,927,1009,750,643,816,717,766,660,653,772,521,859,0,839,0,0,222,220,233,319,360,211,281,336,354,425,434,332,342,399,209,0,203,0,0,0,0,0,0,1010,0,0,0,0,0,715,0,608,640,0,0,0,0,0,0,0,0,0,361,0,0,0,0,0,440,0,352,434,0,0,0,0,0,fight
0,792,843,913,988,746,0,0,722,844,594,659,581,513,263,0,846,0,0,0,230,252,338,387,214,0,0,367,312,453,332,388,496,533,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
277,788,835,900,962,744,784,845,707,750,0,651,541,507,260,0,842,0,0,537,253,267,365,417,241,365,352,374,435,0,342,408,500,532,0,233,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
272,777,833,875,950,723,681,0,733,590,499,660,528,486,254,278,838,778,0,534,278,291,385,471,267,331,0,424,492,507,395,410,500,528,512,247,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,770,824,856,916,716,673,872,697,582,499,639,519,443,0,0,832,775,0,0,305,320,419,485,289,350,368,450,487,495,400,403,496,0,0,272,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,769,824,857,917,716,673,873,699,583,494,638,519,441,0,0,832,774,0,0,305,321,420,485,289,350,368,444,486,496,398,403,492,0,0,272,246,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,fight
839,736,773,845,902,692,0,0,738,855,372,0,0,0,829,0,799,653,0,299,324,331,388,381,317,0,0,442,445,469,0,0,0,291,0,293,389,0,240,0,0,0,369,0,0,0,0,0,899,0,0,0,223,0,0,0,0,522,0,0,0,471,0,0,0,0,0,483,0,0,0,514,0,0,0,0,fight
801,730,762,820,881,697,817,863,671,767,332,623,544,323,790,0,766,0,0,272,316,329,378,379,304,304,324,433,433,449,418,459,452,264,0,273,0,0,0,0,763,0,0,678,0,0,0,0,862,0,0,0,0,0,0,0,0,0,0,330,0,0,306,0,0,0,0,456,0,0,0,0,0,0,0,0,fight
780,697,719,762,822,663,800,860,669,0,0,605,522,340,770,0,737,0,0,285,305,311,379,428,296,316,330,445,0,0,423,460,434,271,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
772,801,711,625,510,881,873,742,630,444,264,749,750,0,0,0,0,0,0,606,541,500,654,775,600,790,859,660,822,946,726,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
768,688,692,766,845,658,0,843,648,762,349,592,497,349,753,0,715,0,0,272,312,320,374,397,293,0,394,439,368,419,417,415,417,258,0,263,0,0,0,0,0,0,846,0,0,0,0,493,847,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,422,422,0,0,0,0,0,0,0,0,fight
740,667,689,0,827,628,0,828,634,0,339,576,0,342,724,736,691,0,0,263,307,322,0,385,293,0,381,431,0,410,408,0,409,249,247,253,0,0,0,0,0,0,0,687,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,409,0,0,0,0,0,0,0,fight
0,623,645,736,822,571,0,796,622,0,0,552,0,343,0,0,674,0,0,0,320,314,352,361,331,0,363,412,0,0,393,0,393,0,0,254,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,fight
0,605,636,712,805,565,495,0,613,0,425,540,0,342,0,0,645,0,0,0,291,305,339,353,275,370,0,422,0,415,397,0,380,0,0,237,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
551,591,642,742,805,541,454,351,613,0,0,539,0,0,0,563,630,561,0,241,298,303,340,325,296,356,363,414,0,0,400,0,0,0,230,233,228,0,0,0,0,463,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,568,615,717,784,521,481,0,604,0,0,528,458,344,0,0,592,535,0,0,264,262,329,286,266,338,0,410,0,0,399,342,349,0,0,212,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,fight
507,564,608,681,735,607,0,0,606,443,342,533,440,334,714,512,0,540,0,232,263,254,320,294,251,0,0,411,327,333,408,338,335,650,220,0,215,0,715,0,0,0,0,522,0,0,0,0,0,0,0,282,0,0,0,0,0,668,0,0,0,0,272,0,0,0,0,0,0,0,343,0,0,0,0,0,fight
478,555,609,0,0,511,0,0,596,0,352,512,0,284,0,487,0,517,0,251,271,256,0,0,282,0,0,412,0,310,403,0,319,0,237,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
695,534,591,633,0,481,0,0,579,0,0,495,437,303,690,0,0,478,0,659,260,252,315,0,267,0,0,407,0,0,403,324,296,641,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,fight
0,519,577,605,0,468,0,0,563,0,0,484,0,384,0,443,0,467,0,0,263,253,330,0,273,0,0,406,0,0,403,0,354,0,231,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,415,473,644,627,874,876,650,626,445,0,684,709,797,0,0,0,0,0,0,336,355,581,673,586,780,685,665,800,0,685,733,799,0,0,0,0,0,0,792,707,0,0,0,0,740,0,0,0,736,485,0,0,0,0,0,0,0,517,466,0,0,0,0,849,0,0,0,751,917,0,0,0,0,0,0,fight
0,517,577,605,0,464,0,0,563,0,0,484,0,385,0,0,0,464,0,0,262,253,330,0,270,0,0,406,0,0,403,0,356,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,480,529,578,599,428,404,0,525,0,0,448,0,0,0,0,503,442,0,0,257,255,327,269,258,316,0,398,0,0,394,0,0,0,0,199,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,462,513,576,0,407,0,0,505,0,0,426,0,0,0,0,0,427,0,0,257,256,329,0,258,0,0,400,0,0,394,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,fight
0,427,483,572,591,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,244,318,260,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,427,483,572,591,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,244,318,260,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,564,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
234,0,0,0,0,0,0,439,0,0,0,0,0,0,0,241,0,314,0,560,0,0,0,0,0,0,207,0,0,0,0,0,0,0,544,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,323,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
262,345,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,315,0,199,242,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,161,1048,640,0,125,880,734,649,464,390,786,752,0,0,0,173,131,0,0,313,447,614,0,320,762,838,631,778,962,675,925,0,0,0,250,254,0,0,766,679,0,0,867,0,0,0,0,0,0,0,0,0,0,774,0,0,0,472,453,0,0,544,0,0,0,0,0,0,0,0,0,0,423,0,0,fight
0,522,393,432,487,284,0,244,428,0,0,362,0,0,0,0,355,291,0,0,229,223,292,349,250,0,228,362,0,0,376,0,0,0,0,176,191,0,0,338,542,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,258,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,342,402,0,0,291,0,0,0,0,0,0,0,0,0,0,359,290,0,0,239,222,0,0,250,0,0,0,0,0,0,0,0,0,0,176,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,345,395,457,0,295,0,0,455,0,0,391,0,0,0,0,0,293,0,0,226,200,269,0,247,0,0,353,0,0,375,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,354,404,514,549,304,0,0,463,0,509,403,0,0,0,0,353,292,0,0,258,248,278,269,267,0,0,361,0,358,381,0,0,0,0,191,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,357,408,517,547,310,0,0,464,0,506,402,0,0,0,0,355,298,0,0,258,247,278,268,271,0,0,361,0,360,380,0,0,0,0,191,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
355,322,345,474,533,294,0,416,469,0,562,428,0,0,346,0,319,0,0,216,276,279,264,248,272,0,216,364,0,256,386,0,0,209,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,310,0,0,0,267,0,0,462,0,557,411,0,0,334,0,317,0,0,0,283,0,0,0,288,0,0,374,0,262,391,0,0,215,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
334,565,321,424,403,245,0,0,438,0,0,397,0,0,327,0,305,0,0,223,253,286,285,213,285,0,0,377,0,0,396,0,0,215,0,228,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
325,303,316,414,443,248,0,390,430,0,561,405,0,0,315,0,290,0,0,215,286,290,297,258,275,0,236,379,0,284,391,0,0,210,0,224,0,0,0,0,0,0,479,285,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,286,0,243,0,0,0,0,0,0,0,0,0,0,0,fight
335,314,311,428,464,348,384,452,430,0,568,433,0,0,322,0,295,0,0,213,270,289,308,243,247,248,234,386,0,289,361,0,0,208,0,222,0,0,0,0,312,0,471,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,290,0,287,0,0,0,0,0,0,362,0,0,0,0,0,0,0,fight
808,162,207,610,675,124,879,734,635,473,0,771,762,0,796,821,174,129,0,452,315,310,561,666,320,744,822,638,787,0,684,948,0,426,431,250,253,0,0,760,668,0,0,858,0,0,0,0,0,0,0,0,0,0,768,840,0,0,462,433,0,0,505,0,0,0,0,0,0,0,0,0,0,393,427,0,fight
712,312,347,421,0,277,197,201,440,0,0,405,0,0,686,0,307,257,0,546,268,256,284,0,274,311,335,382,0,0,406,0,0,528,0,216,229,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fight
0,315,357,451,0,272,195,166,449,18,0,399,0,0,0,0,0,253,0,0,264,255,252,0,268,294,295,373,69,0,397,0,0,0,0,0,229,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,fight
241,322,364,441,193,353,429,188,434,12,556,390,0,0,234,246,0,280,0,241,258,239,256,278,251,248,274,365,58,290,385,0,0,225,227,0,215,0,330,0,282,237,0,295,231,0,0,0,482,0,0,0,0,333,0,0,0,376,0,267,278,0,265,281,0,0,0,360,0,0,0,0,359,0,0,0,fight
256,341,376,231,189,393,470,189,455,0,566,443,0,480,250,260,0,301,0,237,245,224,270,280,232,273,285,337,0,262,371,0,363,222,224,0,203,0,0,0,292,0,0,322,249,0,386,0,487,0,0,0,0,0,0,0,0,0,0,254,0,0,251,275,0,396,0,360,0,0,0,0,0,0,0,0,fight
270,560,407,243,196,316,242,192,458,483,564,394,397,482,0,273,0,303,0,234,185,212,258,265,244,262,265,367,281,268,386,356,363,0,220,0,202,0,0,359,0,472,0,0,241,0,0,0,495,0,0,0,0,0,0,0,0,0,230,0,265,0,0,263,0,0,0,358,0,0,0,0,0,0,0,0,fight
496,384,428,251,212,422,0,0,487,514,579,428,0,0,482,507,0,338,0,206,223,203,239,239,206,0,0,349,265,264,371,0,0,192,186,0,201,0,495,0,335,496,0,364,0,0,0,0,520,0,0,0,0,304,0,0,0,207,0,240,248,0,237,0,0,0,0,349,0,0,0,0,215,0,0,0,fight
341,423,458,284,243,453,0,0,520,0,555,465,0,0,0,349,0,382,0,210,215,199,216,212,203,0,0,346,0,340,364,0,0,0,195,0,177,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,196,0,0,0,fight
374,451,400,0,0,485,0,0,0,0,0,0,0,0,578,382,0,423,0,209,227,245,0,0,212,0,0,0,0,0,0,0,0,198,193,0,175,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,fight
402,484,504,0,0,496,0,0,580,0,756,514,0,759,0,409,0,443,0,198,209,197,0,0,205,0,0,331,0,236,350,0,234,0,181,0,166,0,0,0,472,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,fight
